"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","1827","角屋","","国宝・重要文化財(建造物)","重要文化財","近世以前／民家","","江戸後期","19520329","","京都府","京都府京都市下京区西新屋敷揚屋町32番地","","公益財団法人角屋保存会","","34.99236000000000","135.74320000000000"
"102","00004582","清風荘","袴付及び待合","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02886058000000","135.77583738000000"
"102","00004584","清風荘","第二中門","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02895813000000","135.77590876000000"
"102","00004580","清風荘","茶室","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02905093000000","135.77592304000000"
"102","00004581","清風荘","供待","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02906759000000","135.77585642000000"
"102","00004583","清風荘","第一中門","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02923177000000","135.77580169000000"
"102","00004575","清風荘","離れ","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02943641000000","135.77628710000000"
"102","00004574","清風荘","主屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02945068000000","135.77609436000000"
"102","00004585","清風荘","正門","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02948400000000","135.77570889000000"
"102","00004579","清風荘","納屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02958631000000","135.77599918000000"
"102","00004576","清風荘","土蔵","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02958869000000","135.77610864000000"
"102","00004578","清風荘","詰所","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02963628000000","135.77589211000000"
"102","00004577","清風荘","附属屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20120709","","京都府","京都府京都市左京区田中関田町","","国立大学法人京都大学","","35.02970766000000","135.77581121000000"
"102","00004430","清流亭","立礼席","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20100629","","京都府","京都府京都市左京区南禅寺下河原町43番5","","大松株式会社","","35.01312864000000","135.79111413000000"
"102","00004429","清流亭","寄付","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20100629","","京都府","京都府京都市左京区南禅寺下河原町43番5","","大松株式会社","","35.01323807000000","135.79113520000000"
"102","00004428","清流亭","主屋","国宝・重要文化財(建造物)","重要文化財","近代／住居","","大正","20100629","","京都府","京都府京都市左京区南禅寺下河原町43番5","","大松株式会社","","35.01348977000000","135.79082331000000"
"102","2027","泉橋寺五輪塔","","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","室町前期","19570219","","京都府","京都府木津川市山城町大字西下","","泉橋寺","","34.74477000000000","135.81970000000000"
"102","1807","泉涌寺開山塔及び開山堂","開山堂","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","19660611","","京都府","京都府京都市東山区泉涌寺山内町","","泉涌寺","","34.97722913000000","135.78292902000000"
"102","1806","泉涌寺開山塔及び開山堂","開山塔","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","鎌倉前期","19660611","","京都府","京都府京都市東山区泉涌寺山内町","","泉涌寺","","34.97722382000000","135.78292999000000"
"102","1805","泉涌寺大門","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19660611","","京都府","京都府京都市東山区泉涌寺山内町","","泉涌寺","","34.97824307000000","135.77916301000000"
"102","1804","泉涌寺仏殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","江戸中期","19660611","","京都府","京都府京都市東山区泉涌寺山内町","","泉涌寺","","34.97805207000000","135.78035104000000"
"102","1802","泉涌寺無縫塔","（１）","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","室町前期","19550202","","京都府","京都府京都市東山区泉涌寺山内町","","泉涌寺","","34.97704472000000","135.78219397000000"
"102","1803","泉涌寺無縫塔","（２）","国宝・重要文化財(建造物)","重要文化財","近世以前／その他","","室町前期","19550202","","京都府","京都府京都市東山区泉涌寺山内町","","泉涌寺","","34.97704472000000","135.78219397000000"
"102","1887","大覚寺客殿（対面所）","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19120208","","京都府","京都府京都市右京区嵯峨大沢町","","大覚寺","","35.02835000000000","135.67810000000000"
"102","1888","大覚寺宸殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","江戸前期","19270425","","京都府","京都府京都市右京区嵯峨大沢町","","大覚寺","","35.02811000000000","135.67830000000000"
"102","1905","醍醐寺開山堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19540917","","京都府","京都府京都市伏見区醍醐醍醐山","","醍醐寺","","34.94462000000000","135.84080000000000"
"102","1900","醍醐寺五重塔","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安中期","18971228","19510609","京都府","京都府京都市伏見区醍醐伽藍町","","醍醐寺","","34.95058000000000","135.82210000000000"
"102","1903","醍醐寺金堂","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安後期","19080801","19540320","京都府","京都府京都市伏見区醍醐伽藍町","","醍醐寺","","34.95147000000000","135.82170000000000"
"102","1901","醍醐寺清滝宮拝殿","","国宝・重要文化財(建造物)","国宝","近世以前／神社","","室町中期","19010327","19540320","京都府","京都府京都市伏見区醍醐醍醐山","","醍醐寺","","34.94546000000000","135.83790000000000"
"102","1904","醍醐寺清滝宮本殿","","国宝・重要文化財(建造物)","重要文化財","近世以前／神社","","室町後期","19540917","","京都府","京都府京都市伏見区醍醐伽藍町","","醍醐寺","","34.95072000000000","135.82090000000000"
"102","1906","醍醐寺如意輪堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19540917","","京都府","京都府京都市伏見区醍醐醍醐山","","醍醐寺","","34.94473000000000","135.84040000000000"
"102","1902","醍醐寺薬師堂","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","平安後期","19010327","19590627","京都府","京都府京都市伏見区醍醐醍醐山","","醍醐寺","","34.94557000000000","135.83870000000000"
"102","1595","大仙院書院","","国宝・重要文化財(建造物)","重要文化財","近世以前／住宅","","桃山","19620621","","京都府","京都府京都市北区紫野大徳寺町","","大仙院","","35.04486000000000","135.74570000000000"
"102","1594","大仙院本堂","","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","室町後期","19160524","19570618","京都府","京都府京都市北区紫野大徳寺町","","大仙院","","35.04451000000000","135.74570000000000"
"102","1895","退蔵院本堂","","国宝・重要文化財(建造物)","重要文化財","近世以前／寺院","","桃山","19670615","","京都府","京都府京都市右京区花園妙心寺町","","退蔵院","","35.02187000000000","135.71920000000000"
"102","1541","大徳寺","方丈及び玄関（玄関）","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","江戸前期","19090405","19570618","京都府","京都府京都市北区紫野大徳寺町","","大徳寺","","35.04377000000000","135.74620000000000"
"102","1540","大徳寺","方丈及び玄関（方丈）","国宝・重要文化財(建造物)","国宝","近世以前／寺院","","江戸前期","19090405","19570618","京都府","京都府京都市北区紫野大徳寺町","","大徳寺","","35.04401000000000","135.74640000000000"
